#id,value1,value2
4066064,0.5974296354399727,-0.09531001734332888
427324,0.3392540159243987,-0.328191797795984
6056034,-1.5321897751218447,-0.591736755972059
132812,0.50084161669948,-1.295182465563523
658958,-0.5727358964236008,-0.7273586668426192
3856236,0.5490217867337697,1.6180247614136647
6864753,-1.996500873004416,-0.0452329781971796
8068358,2.833438162224903,1.2075856683390176
3555586,-0.2913656736671797,-0.33851001886787296
1143955,0.07880352659656345,-2.752302188775877
6045638,-0.05671367253033754,0.7689946598840453
429121,0.5143713180168105,-0.12934611338733248
3245286,0.0018543118347754638,0.5354598860584802
1828265,-0.02315487621318332,-0.665540352917658
5190268,0.16167820520396042,-1.8597909185165662
5702958,-0.3664344068065699,-0.39311286488127195
2194617,-0.8155001198380404,-1.6116663348012197
200039,-0.34973379902294127,-0.5265368446457392
525448,-0.286833576940544,-1.1588654165886276
2091414,1.2516973412965888,-1.3843749550503401
919125,-0.0006498680043246273,0.727128382116031
8309816,0.23529687483123465,0.4415799127272851
5531383,1.1490004218777137,-0.7102488891795975
979949,-2.3940667428523175,-0.23382846967498092
4536460,-2.4539137758112943,-0.5490868117829514
7231514,-1.672102428009802,-0.09729148337026619
1072309,-1.5740176800407737,0.4207595375700364
3453928,0.19931088803115313,0.38882652630113634
3425623,-0.9902844034887294,-0.09321392373066142
4514317,0.04989953824847108,1.0093538222535354
3147668,1.0584102520540066,1.7201141211462874
5225755,-0.876746708300858,-1.9336707824154404
6536707,0.3706985019084079,0.8523549215006085
6894801,1.2178556634233513,-0.30891145558741534
4382283,-3.7947542893901303,1.1304027684826707
7195,0.33036691253033845,1.3048282733655943
915105,1.4627933683690995,-0.835136913946481
6844008,0.1809555595226307,0.4935255562346771
5864136,0.029822364547977424,-0.7274128282671269
8022946,-0.5193171478279601,-1.5080446275666266
9778400,-0.3872623422757059,-1.9993385431953785
3407444,-0.8159882167557742,0.7084644669774393
4727907,1.1956067836325517,1.932645862043621
8542449,-0.6608827980084067,0.9991473573084146
7331946,-0.7556732671219077,-1.7978778061393381
4424501,0.9943938338955215,0.8556701983434507
7104996,-0.06585121824618499,1.3995572603511766
5944845,0.8250492884975718,0.3574951551692445
2765585,-0.19566598836212062,1.1837280916411077
2506684,-1.1811637992170558,0.9996854761409272
3342449,-1.0146514099843023,0.2560032024715207
3249753,0.4016038717061035,-0.23389470320473976
429841,0.3853759912811227,0.9027164611082956
3758087,1.4186244887329809,0.7553784585493681
6914012,-1.296144728773228,-0.3993712454828668
6959999,-0.1030386658755907,-0.5769213198867466
8545678,-0.3968894857770968,-0.9663596290682802
8268581,-0.45832037627740885,0.3878038805841312
3952859,-1.041498493557325,-0.41718630295529013
691237,0.8048426134135422,-1.5171800898427534
1864643,-0.411591068893439,1.2049119118857758
2590150,0.2916763150557411,-1.266146923350218
4746782,-1.4899306990428152,-0.7145218280220461
5133738,-0.30167983711273594,-0.2321534012729711
3491343,0.14295123389183512,2.038378442610119
5646360,-0.04179532165209422,-0.17989463536528075
3250257,0.295904525019355,-0.057602397946496256
8844855,-0.17745195184098375,-1.85208119398903
3130946,-0.13714194271899346,0.580536753640279
2605671,-0.9645645680120364,-0.4213542464739258
1624348,-0.2834685234578953,-1.9877070564879524
2912165,0.7110537635515246,-1.315631575285959
455425,-0.08129543455778192,0.12576253436289095
2544400,-1.2093226008487516,-0.5025943075160783
7864907,-1.26253096719847,1.5469200789086113
7275394,-0.1175570505495465,-0.8622127585974768
706531,0.021264439449028227,1.7052694241510127
5533314,0.0460047699672111,-1.5683885676218001
8282324,0.3966215263614651,0.3286543055602421
7043080,-0.36934574190098574,-0.2302906066365719
1933674,1.2340599828526009,1.7919339953552773
5103589,0.9431187161404944,-0.22285093200481415
5927784,-0.6478464553546402,-0.43121387751993767
6301164,0.24715964457956932,-0.4906919344156965
8939971,0.05072258310981009,-0.0035246458025471375
9460884,-0.30909891709586246,0.4160393044773875
1620607,1.3087903515305115,0.21453704432451975
4124433,-0.69366356475923,-1.4464778404281766
2400554,-2.070577710847347,0.9453864146201103
7030433,0.4380382423735891,0.35924767694275717
5683082,1.2682453066989752,1.8227223714587462
9016826,-1.1214553330022403,-1.0453283523621733
4112583,0.4153104231924171,0.19517494614280015
9655739,0.803628096406106,-0.33546568991791065
8578869,-0.2702842997519793,-0.48863263800585655
162727,0.2406634973989191,-0.6609856909828092
4285279,1.2836856403648258,0.17653049100738133
8296224,0.06476516337334448,0.8387461516901926
3522032,1.0846270303277836,3.0025775338229685
7792066,0.09078789830131094,-0.40395519655386547
7782664,-0.9219596887791174,-0.7484450954970492
1906412,0.6799875001254132,1.647923404641753
453750,-1.136335714019976,-0.3370927963839562
1565455,1.5944332722060417,1.1549618201592928
5460144,-0.44017470098742384,-0.6249917385522467
9503177,-0.3463061650597044,0.6105039068673384
1270151,-1.4351692384359989,1.3841932004978956
4983765,-0.06029931378256204,0.4741794828606981
1401133,0.20892404118588864,0.3938574720453292
4272671,1.1688182961837519,0.5047200984309381
2938921,0.6158257679370994,1.0327107635583712
4676395,0.7507795234122893,-1.7359685411472812
2141619,1.0244897722461563,-0.5583253403051877
6805410,1.333124230661984,-0.10281169032993413
3087508,1.1374719062401353,0.8621395203108743
3895161,-0.7733208068329496,-2.6287219839126466
2368212,0.4130590845488122,0.6651445284404927
692411,0.061082013537109105,0.7534420397199216
5829428,-0.7304179627027904,0.796489636051751
796502,-0.21925381949768888,-0.0555964201522227
7580305,-0.9206593982605072,2.5059312904511932
2521090,1.0767886679395264,-0.12837500980193883
4865734,-0.4414102526753454,0.9792818693191534
7290483,0.11436001795081266,0.18767612937815822
8034223,-0.37463147932583646,-0.17351753586749905
3987485,0.3058237515383764,0.0026611786106233337
3597764,1.6809379053191345,0.5688340168787038
8102108,-0.6364067121425947,0.749630012907024
6487726,-1.1824866558448819,0.6883570897845493
9850645,-1.2112174795604214,-1.3901165282370622
6549288,0.1637253002443345,-0.8461237055154214
18510,0.43625127003583786,0.6300432236797376
3071783,-0.06839728447852875,-1.5092471880260585
4025009,0.12572917578041726,0.3969189769622469
9586163,-0.04104835767742119,1.3414786313887883
4927910,0.23849330318943882,0.38989001214660746
2439048,-0.5900158517541388,0.834580248170541
9406284,-0.10008785996329758,1.694745148936126
4290364,0.40131648563127315,1.6877037775478407
1447570,0.7347697558359736,-1.0565380398630053
4641805,-1.0837452974367543,2.047525941278021
6297309,0.31933158050552113,-0.8694571804346394
9561138,1.0186379468256623,0.5886553217777369
9093474,0.39879259261934136,-0.2408435706371082
8123045,0.5933240997330156,-0.20442267621510715
5522378,-1.5271199863758602,0.6453114776488259
425630,0.6132613953009135,0.2777927977049887
4259012,1.137415758336733,-0.20200382694377556
4986436,-1.5114577692876296,-0.3463886501780918
7838607,0.6014940580061687,-1.0104520297760953
8131460,0.4289344058403453,-0.5915699515130864
3324226,0.9724773811578967,-0.2580619738920341
820025,-0.9891557466313536,0.462163960304105
7634172,-1.128579399055092,-0.23874476490912236
2247441,0.4067759145442392,0.20758903400613932
5345233,0.3591242330172258,-0.7178290431685693
534342,-0.5162163624239492,1.672802051087753
2471120,0.07187417409230831,0.1801168939334382
2121786,1.1451121985741146,0.4411820267565604
2691045,1.1926620728115425,-0.5138028313405786
9368049,0.4975825244841349,-0.3184287719931432
3910716,-0.7940681256410347,0.8308683775829789
4471067,1.0543248698030165,-0.5346599362906573
9999063,-0.31338915241986304,-1.4455002671869215
4178588,-0.8343090787154334,1.1017411350098938
1097445,-2.0493156345638117,0.5742104785935253
880844,0.6319165418941982,1.9450193394292519
5381449,-0.09059578066638767,0.22485403612546132
7981938,0.6986236221665862,0.4464625981946862
791004,1.283533429210488,0.4822680899284338
8619865,-0.31599532385271506,0.5232981814565342
9328272,1.2290775542615882,-0.4539967277994195
3843587,0.11989233672599295,0.943767050947309
2511248,-0.6779315006683836,1.373619946489374
1073532,1.2464895471105446,1.223137427291348
9495496,1.7224017894645045,-0.19714367598629656
9646852,-1.7926870790531737,-0.22031535597184362
2936858,0.15871816415316461,-0.2691165280904101
5412100,-1.8845639082233885,0.6077796875832313
4861629,1.1652901119980053,0.8401635095420967
4617507,-1.34100572705015,0.0010145975240532638
7084302,0.10935835169704733,0.2082997763240636
4236826,1.8390961269118629,2.212982348407739
1553307,0.2826199432134594,0.5110488674898991
2861098,0.7647613178065666,0.5945640234728561
2262389,0.12938088597575417,1.5889431601849249
7482492,0.14790554695166055,1.5560903113670894
9885215,0.12854131396236534,-2.3768677608796565
5080982,-1.3853981086136096,-0.37770592247296497
5994690,0.43564656447413563,-1.4855638392961095
5390420,0.9416625835878341,-0.08873017656153676
1216334,-0.6107562967572233,0.651657032491492
393877,-0.5348362429334566,-0.4842898049663402
233989,1.7166769716451564,-0.8943281495249799
6691844,1.2169388016811822,-0.5913661701039837
1061940,-0.7715823396131112,-0.6840338490756187
3588350,-0.22773744545325034,0.6163518585521193
6586791,-0.32091665023042587,-0.5773301313203713
827767,0.9327209133323043,1.4850646194453738
610701,1.0855165134772093,-1.6032337135780101
4761551,-1.0333500268874436,-0.6013325388319822
4695807,0.11440855581136287,-0.927992972482665
4565286,-2.9457661424659296,0.21585417774843701
6814276,-1.7991124437140964,0.439441850703268
9455238,-1.4549252858130695,-2.281945403602087
9734219,-0.24234567445337524,0.7773543734615727
2596770,-1.2410608769501932,-0.7247758758717237
8770700,1.9284280205968762,-0.7579494964952386
2095732,-0.44760406577909984,-0.07786245974834849
4275755,0.27213955564727543,1.569218869654864
9245562,0.8452722370249733,0.8088119806383375
1283352,0.7277708000779095,-1.0959756041511632
275506,1.0409871270764834,-0.06274049738520249
5912521,-0.4331458272553289,-0.5818514097617667
2859698,-0.10546364059459176,-1.1739981155970824
1912715,-0.8096723889902447,-1.6864810116079345
6988368,0.7819244027534165,-0.41604325091821565
3248849,-1.2601313087655093,-0.6618141597438979
2953985,-0.5108821856064888,-0.054346586216697274
2117418,0.6207190753102727,-0.042257841906996614
9667356,0.4995733737645035,1.5444776205289026
8997298,-0.3937400401920886,-1.8050338666843477
6591485,1.036227315282349,0.21878049012515366
2951042,-0.9747123944955561,-0.0846160222166209
1801777,0.13405721352185285,0.577799645610801
6404993,0.9609006938979175,-1.6936478538020219
9206979,-1.7203842865760621,-0.05363682377470247
4001153,0.01102377732928632,0.5136418116607488
8522057,0.5451692142096769,0.5641845237753556
1431387,-0.8305925857200911,0.41769187381289347
3921090,0.6272893407188405,0.46083132463599047
3749002,0.7290149541426788,0.9264726731325214
846086,-0.7060826268698932,-1.7177328653560164
6007278,0.7152887012860866,-0.4085921030645723
5128449,0.2412541028560988,-1.273121971253283
1213548,-0.7091021611094291,0.5283594357125689
7090101,-0.005675821751172138,0.4209845357703859
7541031,-0.5814048796549136,1.5848565989747654
1029655,-1.2068167227369644,-0.46522190892098897
5971229,1.1425272393387025,0.45359632484890955
6764146,0.22067165150373036,-0.5529406181213576
6521139,0.21199635057369182,1.4967740863011856
2817515,0.4452506340580997,-0.1478744353409808
4774001,-0.8142355078340666,-0.632704143864351
9049066,-0.16306852207357703,-0.5931601951872616
4465389,0.22438166627872927,0.11705855223441505
4918957,0.887153476327696,0.16648014841888306
8202091,1.0561366413902078,-0.01212187934160762
6889139,0.3061124273361311,-0.9967101438211988
9249668,0.07123659668405534,0.39322273081168685
8072087,0.6869720372908681,0.8299360416803719
4480931,1.59418055347805,0.23985970258498293
2597783,0.5148316811171963,-0.5863138241808755
4055837,0.20156177601271952,0.4952515003826207
8753982,-0.61991128897003,-1.943886444206945
7920643,1.719741505156854,0.4007006406037047
9511849,0.29830845793132804,0.17792238232214444
6866232,-0.24029300780415885,-0.06223962559876245
4748937,-0.7651901732929913,-1.4727393367587809
32294,-1.0322336141965611,0.5037636122107961
7658951,0.3851752498148966,0.009119597674974791
7800779,0.14264235244523407,-1.2949880068057262
7400724,-1.973065257102238,0.07947959816077398
1749055,0.5055405541934451,-1.6391104167094912
6614401,-0.24230362900185914,1.4102287030954321
2680629,-1.4578814952258596,-1.855468360247411
6643632,-0.5606985515074602,1.4203273111627526
2605640,0.7324217170185812,0.35117723201827783
8677528,0.23724620928716525,0.4961028954560642
2799955,-1.2539384618479397,-0.22098462573157543
6731312,0.02501252749229141,-0.23581859497768018
6088058,0.9989150580939501,1.162839591784193
3659802,2.25405278679356,0.279341242878725
6088777,0.4042904465855126,1.9553407576710993
4521298,1.2758072212414902,-0.29653958108263456
7336293,0.579003972578958,-0.1721741361583039
7058806,0.6761326685849279,1.2071615245132092
542733,0.28640664323003506,-0.5341561996946087
2187209,2.326688897852513,1.9851707242396486
9910365,0.36519660201852955,-2.6733144397041007
4918272,-0.4282996798469546,-0.5648412473379819
8091718,-0.6738566240827235,0.1186749583041466
3072366,0.3208873778308929,0.705216910285329
4319456,1.3977315819252958,0.05714330315958762
2408460,-0.5982282416588746,-0.7803712211803665
8390372,0.4043600615379093,0.4361450959927381
8790335,-1.5641962002189909,-2.3913790029738204
9326623,-0.9015366196648914,0.4789720748316739
1418616,-1.4415315561438111,-0.4391389229136042
9602590,-1.0722959894360808,1.4970295091586592
6887753,1.799558133532632,-0.21516285184304623
8836857,1.2236365133058544,0.7023458802208464
994479,-0.20929734952169796,-0.9141461174989328
5129089,-1.3537718198803361,0.46676684299291926
7730089,2.1093389386308186,-0.30243644198099956
8732965,1.2977055065937355,-1.8436086947282209
5764683,1.2266722733513091,-0.8645044047965719
2118801,2.4948781826144057,0.9768142745590058
8716389,0.07729275224663469,1.0220942487322795
8635986,-1.6924318461436019,0.023175102651436564
4203475,-1.2290936025276142,-0.8925086009436018
7320773,-0.7552848895494754,-1.0081410251939518
2778421,-0.3653456633702747,-0.24676906469755847
306280,-0.004602423763776317,-0.38189479649516705
1712306,-0.20358867414191356,-0.07933487936071143
253336,0.775964873017079,0.09726646872407094
9530025,-0.07944078799795662,0.05811146354190822
8427767,-0.4400433812178142,1.2542845053646803
5557830,-0.21439061239328785,0.5090800091481816
4341325,-1.7766789003249657,-0.2757921191845286
199447,1.2682792232883473,1.1002494501322833
9127767,-0.47896066339852983,0.5340268951953318
8212171,-0.5238591412737588,1.613012457186944
9266560,1.270899381010516,0.8288951695971913
4261091,0.4570494323743992,0.2842779036721319
7570335,0.5165373189293017,0.5190333578106786
353166,0.5607034544437354,-0.21324430901969216
3940943,0.9674524210550562,1.691000306313599
3477421,0.6579617998544038,0.04104304993852915
8664115,-2.602443149058076,-1.0639391395451068
7060328,-0.36379816041862356,-0.15867390446808916
6143919,0.21584032651875584,0.11710309076257482
2314752,0.6545625925187626,-0.11786346256921047
9156083,0.8211036663622774,-0.39429320026304
1592487,0.26986455251047936,0.5261286466399171
4814863,1.239550848253806,-0.8088962728414467
6505531,2.4965403266754715,-1.0923587473685918
6865214,1.5833395278956837,1.208341418790328
9324901,-0.5821669799189857,-0.6446756087319993
2485319,-1.048269869366228,-1.0156715752180145
7864252,0.9171926050396775,0.7319681441121529
8313250,0.9508465625561112,-0.3378405937434205
8237269,-1.4555690231473564,0.41587382938033945
69574,-0.03636025540968872,-0.9432938030962698
8309447,0.40198943932677916,0.31823813384103156
6086444,0.6376573841913757,-1.0970294295842296
1879188,0.06479730481922574,-1.2363382149718387
9369043,1.4713019846417246,-1.5598439189533937
7296677,2.3437744413684767,-0.58930305986322
5517324,-0.4099511790377781,0.056791484799354384
3806576,0.9993549011892786,-0.40786307930945914
3131971,-0.8802488575093581,0.5223712066574699
3613698,1.5213820184109688,0.42303914830377337
5553124,0.6242808436109936,0.7296621827858357
3665573,0.1826359630246952,-1.2439712588233678
7105746,-1.6470140606358281,1.1567629843210205
2420671,0.09140797241333916,0.5753028183205048
3521549,1.429668225342154,0.05346331132733761
3556189,0.1525265174609257,0.5779888778477799
610482,-1.4549161467543645,-0.038836222163686575
8181990,0.7066828794917674,-0.9034076302574036
2952912,-0.47302800032875214,-0.6788155134272919
8949093,1.2718183310410272,-1.756338118056583
9488734,1.0571113427890382,-0.543385968199999
3435252,-0.1167840346662455,-0.5160309801790015
7057834,-0.9665853984193536,0.7646531437286787
8153846,-0.7485576020203303,-2.510550377025719
6582175,-0.017892987663558884,-0.41093773800698036
7914960,0.2759134892474092,0.5415873367795362
5769600,-1.5488372824325922,0.20680605332786084
2319471,0.7046232995518411,-1.1005329931887464
9783929,1.2409422922908089,1.5543242949823932
1880996,-0.014996681955743347,-0.7898981986026241
2292010,0.2626924536288434,-2.50727523288088
9268977,1.0142327552572004,0.7789644943013644
8736699,0.34108056201455567,-0.9643609729165661
5381230,0.5352443470053954,0.2903110285505566
3262834,-0.14577664809406096,-0.22268778750882162
9905837,0.1342927338032108,0.16655460877056918
8873695,-1.8932164641538385,-0.3854667035834882
2265029,0.2971718303186936,-0.139118584530014
9320533,-0.506283499294471,0.3305178418945085
338350,0.536137605349282,0.6822782943826735
709639,0.19167292634176333,0.1109787359636307
2149566,0.2421474444616784,1.3591913036762786
2550429,-0.5794829639849733,0.49392994050871186
9643030,0.9034444830854406,-0.23505617002236187
5204185,-1.2776056943442267,-0.3535057504604488
8111922,-0.6760442983953245,-0.3534627659794015
4042717,-0.8356655259387631,-0.2775736926657422
4408429,1.9618464560374154,0.984070879203342
5584771,0.25439936132296304,2.1037192243171323
4342404,-1.0967925658118851,-0.15192583187217232
6553384,-0.3425575782451873,0.38487241172912123
1467574,0.3320767934457341,-1.996867504768257
6201870,-0.582285410446441,0.16167880573126686
4574883,0.503219762353777,-1.3952587082193444
7753639,0.4209401861047778,0.7592131967284048
8122451,1.0694321251842231,-1.257132342715842
6528045,-0.18733029308019752,0.5066593727548477
8205145,-0.9494608114572433,1.1325159122963984
4057511,0.40890523698426584,-0.5991351883321172
1036179,0.24015166881042654,0.3937639588262171
7342640,0.07235909581106932,-0.8176617594480021
4716214,1.211068463582227,0.15864163767905956
7079168,1.214917578920424,0.2143555431927818
5954955,-0.40171221479646413,1.1319317106862958
8036706,-0.42384571480153466,0.6890896488836055
7361364,1.1374140933087293,-0.7916851059002302
6543353,-0.24293436638316185,0.0465078095482564
9328261,-1.31309592847681,1.7714426955524514
4321211,1.4566446337878565,1.4974515150839462
7693489,2.114983450211038,0.2588542439318078
3319824,-0.18725123307151698,-0.1979957741284412
5589567,-0.4079296595015639,-1.9440137182590986
1472370,-0.46176492926140666,0.6591235784841833
5735455,-0.6860751632309754,-1.8736173158095173
4463104,1.8209677912166016,-0.27660434777429865
1645570,0.3923752037785446,0.16913055586531917
353967,-0.875618236813273,-0.1893876210535457
5709476,-0.7832703056289106,0.3071104960149704
7209437,0.2775694691983887,-0.26337020016054663
8007767,0.8052232828293562,-1.0669348679706685
8529925,0.6477760240747248,-0.29011547019754524
5019758,0.265660141118419,0.3112583824068661
3593933,-0.42087807353131323,0.4936509519195553
4638206,0.22439499761559611,0.9985692577705843
7076096,-0.23287250801510717,-0.44015423286092825
1430231,-1.0775244254859473,1.343951525329701
1125807,1.7006677249581446,-0.9684814994920034
1069204,-0.5463947989687243,1.5419056085560998
7478156,-0.13193560210405475,0.11953323794832495
2027898,-1.2404836076824042,-0.38613733680947315
2279420,0.6933675170487178,0.6807910504689902
9267211,-0.3610587839056292,-0.2168091289917824
7519341,-0.3923125153920696,0.8952871026506228
9827649,1.5173955025990185,-1.231667946733177
5697433,0.5783404642926206,-0.3681642926027209
6674326,-0.3186556578608671,-1.0648950673886701
446643,-0.6139026770187064,-0.05808361897454044
3791427,1.15977319473816,1.0905417041731382
5194093,0.5902779839954668,-1.5088546626132082
4676406,0.7551023179541386,0.3717763715533983
8179472,-0.36083605378264033,-0.8022038223687119
4278954,1.190585923982358,-0.5263771857982111
8516280,0.10797230913151092,-2.6626295017935324
2126061,0.48152980305718834,-0.4155185955700942
1616741,0.27596799343690337,0.1723416528674526
7533217,-0.8494485691633524,1.7871005484083113
2871108,1.3457603581846584,-0.050636457007319
1810986,1.1835258660129757,1.1653832137170306
1184936,-0.173120116535871,-0.4585558336184976
3271727,-1.1220428293789249,0.12414871987276754
3462575,-1.0893162946286237,-1.3158879613688745
6807510,-0.42507873261816964,-0.8528391336537705
1237241,0.8883041007936514,0.969848238475966
7140049,-1.5752484021157902,-1.456456171064275
5507992,-1.3726906723652081,0.12285266244134647
1879277,0.880331049211049,0.46114769713849885
5711443,-0.06092122714543923,0.19621554534934918
6490275,0.8697401645446019,1.417851833247647
6490631,0.35999777028273305,-0.730594936570797
4053134,-0.6334618697880559,1.4216474746660328
3261652,-0.10102266514547258,-1.7553612884274397
5021793,0.6975314586264281,0.2861213963504558
9614221,-0.7514853434809806,-0.41785501295850963
8809320,0.29741060390231133,-0.22191693780532207
7798696,0.7948027926430107,0.610001118141315
6243049,-1.8488194167714092,-0.6401786481086166
2349848,-0.2228228682949219,0.43109359792397434
1203979,0.2187900099179915,0.5034081850679727
5186617,-0.9779446145804582,-1.077362738627668
119841,-0.10704430556234047,0.5249789717189206
86012,-1.7908695183088774,1.7848131094865456
1998288,1.2417771289309774,-0.4750580771785521
1491027,-0.04151183621506279,0.1378592191723106
6283038,-0.26909374794250596,-0.1161673131643821
321108,0.2636555739091813,-2.283041778604747
3502223,-0.3164753571461512,-1.1399921621782965
7286850,-1.174811584068457,0.5663857897812361
7740685,-0.15451745481012347,0.992742078196348
6960810,1.6379513968047985,0.19959886083112108
9422076,-1.2737670313833815,1.4480987899013775
2759585,0.04429567603686148,0.20581600194898328
263775,0.9468382688660121,0.32312845618266106
1006642,1.0289647307543512,1.5732298365654835
2069222,1.8624826750154038,-2.087377172741339
1065677,-0.951992507191161,-1.1632624484157863
9620537,0.5230875912218141,0.8617594170731704
1244249,1.4801437454464703,0.31975785250260486
8151354,-2.1993022551490644,-0.13612676063484347
7282432,1.5310538317878901,1.6693728077975065
521351,0.8686406172006059,-0.5614801291442996
79635,-0.1480418289997026,-1.040812580358404
5573486,1.1264256950609999,-2.0143219649105144
4907927,-0.11729572156696524,-1.7183935613633237
2476974,1.1141182394359384,-1.2596677877393028
6700052,-0.9207373453649232,2.0339481386053806
2189326,-0.756262411926833,0.7819562058270153
9392971,-0.8257124084657831,-0.4059961037097576
5278887,-0.6562329371501833,-0.3449961120766311
725191,0.7973230678706105,-0.520044174945209
5907837,0.3944312297164079,0.11656173207626931
2518430,-1.1421362802252097,-0.7379453587591744
1078178,0.2119294658001494,-0.2905992707524131
7930588,0.05968205688833711,-0.48152266852016945
2045665,0.022183022704266146,-0.594786500581699
914690,-0.5158896690726215,0.6669826043087256
9959522,1.5225746992375564,-0.5800313160495258
